pid,age,survey_year
430086102,37,2010
430087101,35,2010
430087104,37,2010
430088101,35,2010
430088101,37,2012
430088102,33,2014
430089101,34,2014
430089101,36,2016
430098101,34,2016
430098102,34,2012
430098102,36,2014
430099104,33,2012
430099104,35,2014
430102103,33,2010
430102103,35,2012
430102103,37,2014
430108102,33,2022
430111103,33,2014
430111103,35,2016
430113101,34,2010
430113103,33,2012
430113103,35,2014
430113103,37,2016
430115101,34,2010
430119103,33,2010
430119103,35,2012
430119103,37,2014
430119501,35,2020
430119501,37,2022
430123103,33,2020
430123103,35,2022
430125431,34,2012
430125431,36,2014
430132103,34,2016
430132501,35,2014
430132501,37,2016
430133103,33,2010
430133105,35,2016
430136101,33,2014
430136101,35,2016
430145101,33,2012
430145431,33,2012
430158101,34,2020
430158101,36,2022
430167101,36,2010
430167102,35,2010
430167102,37,2012
430184101,33,2010
430184101,35,2012
430184101,37,2014
430192581,33,2016
430209101,34,2010
430209101,36,2012
430211101,34,2010
430211101,36,2012
430211102,34,2014
430211102,36,2016
430216101,35,2010
430216101,37,2012
430216102,34,2010
430216102,36,2012
430218103,33,2016
430218103,36,2020
430221101,33,2010
430221101,35,2012
430221101,37,2014
430221102,36,2010
430229103,33,2022
430234101,36,2010
430234102,37,2010
430239101,33,2010
430239101,35,2012
430239101,37,2014
430239102,34,2010
430239102,36,2012
430239431,37,2012
430242103,35,2020
430242103,37,2022
430245103,34,2012
430245106,36,2022
430247105,34,2022
430248101,33,2016
430248101,37,2020
430248107,37,2014
430249103,35,2022
430250103,34,2022
430252103,35,2020
430252103,37,2022
430252105,35,2022
430252551,33,2020
430252551,35,2022
430253101,37,2010
430254103,35,2020
430254103,37,2022
430254104,35,2020
430254104,37,2022
430256103,34,2016
430256103,37,2020
430256104,35,2016
430257101,33,2014
430257101,35,2016
430257102,37,2012
430264101,34,2016
430264104,33,2010
430264104,35,2012
430264104,37,2014
430266103,36,2020
430266104,33,2022
430267103,36,2010
430267104,34,2012
430267104,36,2014
430269103,34,2016
430269104,35,2020
430269104,37,2022
430269105,34,2014
430269105,36,2016
430272581,33,2016
430272581,37,2020
430275104,34,2022
430276103,34,2014
430276103,36,2016
430276104,35,2012
430276104,37,2014
430277103,33,2012
430277103,35,2014
430277103,37,2016
430277104,33,2014
430277104,35,2016
430279103,33,2012
430279103,35,2014
430279105,34,2010
430279105,36,2012
430282104,36,2010
430293103,33,2014
430293103,35,2016
430293104,37,2022
430295501,33,2016
430300103,35,2014
430300103,37,2016
430302103,34,2012
430302104,36,2020
430302105,36,2012
430311104,33,2020
430311104,35,2022
430312102,36,2016
430312103,37,2016
430312104,34,2016
430314103,33,2016
430314104,33,2016
430322105,34,2022
430322106,33,2022
430322107,33,2022
430324104,33,2012
430324104,35,2014
430325103,36,2012
430326104,37,2012
430328103,35,2020
430328103,37,2022
430328104,33,2020
430328104,35,2022
430330103,34,2020
430330103,36,2022
430330431,37,2020
430336103,33,2012
430336103,35,2014
430336103,37,2016
430339103,34,2016
430339105,33,2020
430339105,35,2022
430340103,34,2020
430341103,35,2014
430341103,37,2016
430344103,34,2016
430344104,35,2020
430345103,33,2012
430345103,35,2014
430345431,34,2020
430345431,36,2022
430350103,34,2020
430350103,36,2022
430350104,34,2022
430351104,36,2012
430360103,33,2022
430362101,35,2010
430365103,35,2022
430365431,37,2014
430366103,34,2020
430366104,33,2020
430366104,35,2022
430368103,35,2016
430370103,33,2012
430370103,35,2014
430370104,33,2014
430373108,36,2014
430373109,36,2014
430373110,33,2016
430374104,33,2022
430376101,33,2012
430376101,35,2014
430376104,33,2016
430376104,36,2020
430381103,35,2012
430381103,37,2014
430381104,35,2016
430381106,33,2016
430382103,35,2020
430382104,33,2020
430382104,35,2022
430387101,33,2012
430387101,35,2014
430387101,37,2016
430387102,33,2014
430387102,35,2016
430390104,33,2014
430390104,35,2016
430392101,33,2010
430392101,35,2012
430392101,37,2014
430392102,34,2014
430392102,36,2016
430393103,34,2022
430394101,35,2010
430394101,37,2012
430394103,37,2010
430394104,37,2010
430394105,35,2012
430394105,37,2014
430396102,35,2010
430396102,37,2012
430397107,36,2012
430397109,33,2022
430398101,33,2020
430398101,35,2022
430398104,36,2020
430398106,33,2014
430398106,35,2016
430398501,33,2014
430398501,35,2016
430399101,34,2010
430399101,36,2012
430400103,36,2022
430400104,33,2020
430400104,35,2022
430400431,33,2022
430401101,36,2010
430404103,33,2016
430404104,34,2020
430404104,36,2022
430406101,35,2010
430406101,37,2012
430406102,34,2010
430406102,36,2012
430411103,37,2022
430414102,33,2010
430414102,35,2012
430417103,35,2022
430417431,34,2022
430417531,37,2022
430418101,36,2010
430418103,36,2010
430419103,33,2016
430420104,34,2022
430420105,33,2016
430423101,37,2010
430423102,37,2010
430424101,37,2010
430430101,34,2010
430430103,36,2010
430431103,34,2020
430431103,36,2022
430431104,34,2022
430431106,33,2022
430433101,35,2010
430433101,37,2012
430436101,35,2010
430436101,37,2012
430436102,36,2010
430440101,33,2010
430440101,35,2012
430440101,37,2014
430440102,35,2010
430440102,37,2012
430442103,35,2012
430442103,37,2014
430442104,34,2014
430442104,36,2016
430444101,33,2010
430444101,35,2012
430444101,37,2014
430444102,34,2010
430444102,36,2012
430450104,33,2020
430450104,35,2022
430451101,37,2010
430452103,34,2016
430452104,35,2016
430455104,34,2010
430459103,33,2022
430460102,36,2010
430461104,33,2014
430461104,35,2016
430461105,37,2020
430461107,33,2014
430461107,35,2016
430462101,33,2012
430462101,35,2014
430462101,37,2016
430462103,36,2014
430464101,33,2016
430464101,37,2020
430464105,34,2020
430464105,36,2022
430465103,33,2014
430465103,35,2016
430465104,36,2020
430469102,37,2012
430472104,34,2020
430472104,36,2022
430473103,34,2022
430475104,36,2016
430477501,34,2016
430478103,34,2012
430478103,36,2014
430478104,33,2016
430478104,37,2020
430478105,34,2016
430481104,37,2012
430483102,36,2010
430484104,35,2012
430484104,37,2014
430490101,37,2010
430490102,33,2012
430490102,35,2014
430490102,37,2016
430491101,37,2010
430494502,35,2020
430495103,36,2012
430495104,33,2014
430495104,36,2016
430496104,33,2022
430509104,36,2012
430509107,35,2012
430509107,37,2014
430509108,36,2012
430509112,36,2022
430514102,34,2014
430521103,35,2022
430521203,33,2022
430521651,37,2022
430523101,33,2014
430523102,37,2020
430523105,37,2014
430523106,33,2016
430523106,36,2020
430525101,34,2010
430525101,36,2012
430525102,33,2010
430525102,35,2012
430525102,37,2014
430526103,35,2014
430526104,34,2014
430528104,34,2016
430528105,34,2014
430528106,37,2012
430528651,35,2022
430541104,34,2016
430545104,34,2014
430545105,37,2010
430545106,34,2010
430545106,37,2014
430546101,36,2010
430552103,33,2020
430552103,35,2022
430556105,34,2020
430556105,36,2022
430559103,33,2016
430559103,37,2020
430559105,33,2016
430559105,36,2020
430560104,37,2014
430561103,33,2020
430561103,35,2022
430572101,35,2010
430572102,37,2010
430574103,33,2014
430574103,35,2016
430581103,34,2016
430585103,37,2022
430595101,35,2020
430595104,33,2022
430605101,33,2020
430612101,34,2012
430612101,36,2014
430613101,34,2016
430614651,34,2022
430616101,33,2010
430616101,35,2012
430616101,37,2014
430616102,35,2010
430618103,37,2010
430625101,34,2010
430625102,35,2010
430625102,37,2012
430649102,37,2010
430651103,36,2010
430652102,33,2010
430652102,35,2012
430652102,37,2014
430692551,35,2022
430693101,34,2016
430693103,33,2020
430704104,34,2022
430704105,33,2020
430704105,35,2022
430704551,35,2022
430705103,33,2012
430705103,37,2016
430707104,33,2022
430710102,36,2020
430710103,33,2020
430710103,35,2022
430711101,36,2012
430712105,34,2014
430712106,34,2014
430712106,37,2016
430716101,34,2010
430716101,36,2012
430716102,36,2010
430717101,33,2010
430717101,35,2012
430717101,37,2014
430717102,34,2010
430717102,36,2012
430721103,34,2016
430721532,37,2014
430728101,35,2020
430728101,37,2022
430728103,34,2016
430728103,37,2020
430732103,34,2016
437885401,34,2014
437885401,37,2016
438193431,34,2016
440005101,36,2010
440006101,36,2010
440011104,36,2016
440023101,34,2020
440023101,36,2022
440023102,33,2022
440026101,36,2010
440027101,37,2010
440038101,37,2016
440038102,34,2016
440040101,34,2020
440040101,36,2022
440042103,35,2010
440056101,34,2010
440062101,33,2014
440062102,33,2014
440062102,36,2016
440077101,34,2020
440077101,36,2022
440077551,34,2020
440077551,36,2022
440087103,33,2014
440087104,35,2020
440088104,34,2016
440093104,33,2016
440096102,37,2010
440098103,34,2016
440099102,37,2010
440101103,34,2022
440106104,34,2016
440106104,37,2020
440106105,35,2020
440106105,37,2022
440106551,35,2020
440110103,35,2016
440116103,37,2016
440120103,33,2014
440120103,35,2016
440122103,36,2020
440122104,34,2020
440122104,36,2022
440123101,35,2014
440123101,37,2016
440124101,37,2010
440125103,33,2020
440126104,33,2010
440126104,35,2012
440126104,37,2014
440134101,35,2010
440134101,37,2012
440134102,37,2010
440139101,37,2022
440139102,35,2020
440139102,37,2022
440148101,37,2010
440148102,33,2010
440148102,35,2012
440148102,37,2014
440149103,33,2016
440149103,34,2020
440153103,35,2020
440153103,37,2022
440153104,37,2022
440154101,33,2016
440154101,37,2020
440154102,35,2020
440154102,37,2022
440156103,33,2022
440156431,33,2020
440156431,35,2022
440178102,36,2010
440206101,35,2010
440206101,37,2012
440207101,33,2010
440207101,37,2014
440215101,34,2010
440215101,36,2012
440223101,33,2012
440223101,35,2014
440223101,37,2016
440223102,33,2012
440223102,35,2014
440223102,37,2016
440223105,33,2016
440223105,37,2020
440227103,33,2016
440227103,37,2020
440227104,36,2020
440229103,34,2014
440229103,36,2016
440229104,34,2016
440230107,33,2020
440230107,35,2022
440238101,36,2010
440238102,37,2010
440245103,36,2020
440245104,35,2020
440246101,35,2010
440246101,37,2012
440246102,34,2012
440246102,36,2014
440253103,34,2012
440253103,36,2014
440253104,33,2014
440253104,35,2016
440260103,34,2022
440261103,35,2014
440261103,37,2016
440261104,33,2014
440261104,35,2016
440267104,37,2012
440267581,37,2016
440272104,36,2020
440272503,35,2020
440273101,34,2020
440273101,36,2022
440273103,34,2022
440281102,36,2012
440281105,33,2016
440285102,33,2010
440285102,35,2012
440285102,37,2014
440286101,37,2010
440287102,33,2014
440288101,37,2010
440292103,34,2012
440292103,36,2014
440295103,34,2020
440296101,34,2012
440296101,36,2014
440296103,33,2016
440296103,37,2020
440300104,33,2022
440309104,34,2020
440309105,34,2020
440309105,36,2022
440310103,33,2012
440310103,35,2014
440312103,35,2020
440314103,34,2016
440314104,34,2014
440314104,36,2016
440316103,33,2012
440316103,35,2014
440316103,37,2016
440319103,34,2020
440319103,36,2022
440319104,34,2022
440320103,35,2020
440320103,37,2022
440320104,34,2020
440320104,36,2022
440320105,34,2022
440321103,36,2012
440321104,33,2016
440322531,36,2014
440324102,34,2016
440329103,33,2014
440329103,35,2016
440330101,33,2012
440330101,35,2014
440330101,37,2016
440335104,33,2016
440335104,37,2020
440341431,34,2016
440345103,36,2020
440346104,34,2020
440346104,36,2022
440349103,33,2014
440349103,35,2016
440349104,34,2016
440351103,33,2012
440351103,35,2014
440351103,37,2016
440351104,34,2016
440352103,37,2012
440353103,33,2020
440356104,34,2022
440357104,33,2020
440357104,35,2022
440357431,33,2020
440357431,35,2022
440359102,34,2020
440360431,33,2020
440363103,33,2020
440363103,35,2022
440363104,33,2022
440366101,35,2016
440366104,37,2010
440380101,33,2010
440380101,35,2012
440380101,37,2014
440380102,34,2010
440380102,36,2012
440381103,33,2016
440381103,37,2020
440381104,34,2016
440381431,35,2016
440381432,35,2016
440384101,34,2016
440385104,33,2012
440385104,35,2014
440385104,37,2016
440386103,34,2012
440386105,36,2016
440386106,35,2020
440387104,33,2012
440387104,35,2014
440387106,34,2012
440387106,36,2014
440389101,34,2010
440389101,36,2012
440389103,37,2016
440391104,35,2020
440391104,37,2022
440393103,37,2022
440395102,37,2010
440402101,36,2010
440402102,33,2010
440402102,35,2012
440402102,37,2014
440406101,34,2010
440406101,36,2012
440414104,33,2022
440417103,35,2016
440417104,34,2016
440417104,37,2020
440417105,33,2016
440417431,37,2022
440418104,33,2016
440418104,36,2020
440418551,34,2020
440422104,33,2014
440422104,35,2016
440422105,35,2020
440422106,36,2020
440424101,34,2016
440424431,34,2022
440425103,35,2014
440425104,33,2014
440425104,35,2016
440425105,34,2016
440425551,33,2016
440425551,35,2020
440425551,37,2022
440426103,34,2016
440426106,34,2016
440431104,34,2012
440431104,36,2014
440433103,36,2020
440436103,33,2022
440437102,37,2010
440439101,35,2016
440439103,33,2014
440439103,36,2016
440442106,34,2014
440442106,36,2016
440445103,33,2016
440445103,37,2020
440445104,34,2020
440445105,34,2020
440445105,36,2022
440445106,34,2022
440446103,34,2016
440446103,37,2020
440446104,36,2020
440446105,33,2016
440446105,37,2020
440450101,34,2016
440450102,33,2020
440452105,36,2012
440452107,37,2012
440453101,37,2010
440453102,37,2010
440459104,35,2016
440461103,33,2012
440461104,36,2016
440461105,34,2016
440465101,37,2010
440467101,33,2012
440467101,35,2014
440467102,34,2014
440467102,37,2016
440468102,36,2020
440470103,35,2012
440470104,35,2012
440472102,34,2012
440476101,36,2010
440481104,34,2014
440482101,37,2010
440484105,34,2022
440485104,34,2012
440485104,36,2014
440492101,37,2010
440492102,37,2010
440493102,35,2020
440493102,37,2022
440493103,35,2020
440493103,37,2022
440494103,35,2010
440494103,37,2012
440494104,34,2016
440495105,33,2020
440495105,35,2022
440496103,36,2020
440502102,35,2016
440503102,34,2016
440503102,37,2020
440505104,35,2022
440507103,34,2010
440507103,36,2012
440507104,34,2010
440507104,36,2012
440513553,33,2020
440518103,34,2014
440518103,36,2016
440518104,33,2016
440518104,37,2020
440518431,36,2012
440524101,35,2010
440524101,37,2012
440524102,33,2012
440524102,35,2014
440524102,37,2016
440525104,35,2010
440525104,37,2012
440525105,34,2012
440527103,36,2012
440530103,36,2016
440534102,35,2010
440534102,37,2012
440535103,33,2012
440535103,35,2014
440535103,37,2016
440535104,33,2016
440535104,35,2020
440535104,37,2022
440537103,36,2020
440537106,34,2020
440543103,35,2022
440544101,34,2012
440544102,35,2016
440544105,33,2012
440552103,33,2014
440553101,34,2010
440553101,36,2012
440553102,36,2012
440555103,34,2016
440557102,35,2010
440557102,37,2012
440559103,34,2014
440559103,36,2016
440560103,34,2014
440560103,37,2016
440560104,35,2016
440560105,35,2020
440560105,37,2022
440560106,34,2022
440560601,35,2020
440560601,37,2022
440562101,33,2014
440564101,36,2010
440568103,35,2022
440569103,37,2010
440570104,33,2016
440570104,36,2020
440570105,33,2022
440570431,34,2022
440572103,34,2020
440572103,36,2022
440575103,37,2010
440576101,34,2014
440576101,37,2016
440576105,34,2020
440576105,36,2022
440576108,36,2016
440577103,35,2020
440577431,33,2022
440578104,35,2020
440579105,36,2012
440579106,35,2012
440579109,34,2012
440579109,36,2014
440579110,37,2012
440583102,37,2010
440583103,34,2010
440585103,34,2016
440585103,37,2020
440585104,37,2016
440585106,35,2020
440587103,33,2012
440587103,35,2014
440587103,37,2016
440587104,34,2012
440587104,36,2014
440587108,33,2014
440592104,34,2022
440593103,36,2012
440593105,36,2012
440596101,33,2014
440596101,36,2016
440597105,35,2022
440600101,36,2010
440600104,34,2016
440600105,33,2010
440600105,37,2014
440600106,34,2010
440600106,36,2012
440602101,36,2010
440604103,34,2016
440604104,34,2016
440604105,34,2016
440604106,33,2022
440606101,33,2012
440606101,35,2014
440606101,37,2016
440606104,34,2016
440606105,33,2014
440606105,35,2016
440606106,33,2016
440606106,36,2020
440606107,34,2016
440607102,37,2010
440612103,34,2022
440616101,36,2020
440616105,34,2012
440619101,36,2010
440620103,34,2020
440621103,34,2020
440621103,36,2022
440624103,34,2014
440624104,34,2020
440624104,36,2022
440633102,35,2010
440633102,37,2012
440633103,35,2010
440633103,37,2012
440635103,34,2012
440635103,36,2014
440635104,34,2012
440635104,36,2014
440635107,34,2014
440636103,36,2022
440637104,33,2014
440637104,36,2016
440637106,34,2010
440637107,33,2014
440639103,36,2014
440639104,34,2016
440639107,34,2014
440642101,36,2010
440643102,34,2016
440643103,35,2022
440644104,34,2022
440644502,33,2022
440646102,36,2014
440646106,33,2012
440646106,35,2014
440646106,37,2016
440646107,33,2012
440646107,35,2014
440646107,37,2016
440647103,34,2014
440647107,34,2016
440647108,35,2022
440647601,33,2022
440648104,34,2012
440648104,36,2014
440648105,34,2010
440648105,36,2012
440650104,33,2022
440650105,33,2020
440650105,35,2022
440665103,35,2016
440665104,36,2020
440667103,36,2022
440667701,36,2022
440672101,35,2010
440672101,37,2012
440672106,34,2010
440674101,34,2022
440694103,36,2010
440694104,34,2014
440696103,36,2020
440714103,33,2022
440725531,34,2014
440725531,36,2016
440725532,34,2016
440726103,34,2012
440726103,36,2014
440726104,34,2016
440728103,33,2016
440728103,37,2020
440728104,35,2020
440729101,34,2016
440732101,34,2010
440732101,36,2012
440733103,33,2016
440733103,37,2020
440734103,34,2012
440734103,36,2014
440734104,33,2014
440734104,35,2016
