pid,survey_count,age_35_years,all_survey_years,min_age,max_age
621518101,6,"2012,2014,2016","2012,2014,2016",33,37
621518102,6,"2012,2014,2016","2012,2014,2016",33,37
621520103,6,"2020,2022","2020,2022",35,37
621521104,6,2020,2020,33,33
621560101,6,2010,2010,37,37
621566101,6,"2010,2012","2010,2012",34,36
621575431,6,"2020,2022","2020,2022",35,37
621587103,6,"2012,2014","2012,2014",34,36
621591106,6,"2014,2016","2014,2016",34,37
621603101,6,"2016,2020","2016,2020",33,37
621606101,6,2010,2010,37,37
621614431,6,2022,2022,33,33
621634104,6,2022,2022,34,34
621642103,6,"2020,2022","2020,2022",35,37
621646104,6,"2014,2016","2014,2016",33,35
621665431,6,2020,2020,36,36
621690104,6,"2014,2016","2014,2016",33,35
621693103,6,"2014,2016","2014,2016",33,36
621693104,6,"2020,2022","2020,2022",35,37
621706104,6,"2020,2022","2020,2022",35,37
621730101,6,"2014,2016","2014,2016",34,36
621730102,6,"2014,2016","2014,2016",34,36
621769103,6,"2020,2022","2020,2022",34,36
621780104,6,2022,2022,34,34
621816104,6,2012,2012,37,37
621829101,6,2020,2020,36,36
621848103,6,2010,2010,36,36
621849102,6,"2010,2012","2010,2012",35,37
640282431,6,"2020,2022","2020,2022",33,35
687332431,6,"2020,2022","2020,2022",35,37
701103431,6,2022,2022,34,34
715812431,6,"2020,2022","2020,2022",33,35
716074431,6,"2020,2022","2020,2022",33,35
721632431,6,"2020,2022","2020,2022",35,37
742337431,6,"2020,2022","2020,2022",34,36
748017431,6,2022,2022,33,33
760319431,6,"2014,2016","2014,2016",33,36
769134431,6,"2020,2022","2020,2022",35,37
858776431,6,2012,2012,37,37
883157431,6,"2020,2022","2020,2022",33,35
900497431,6,"2020,2022","2020,2022",34,36
957965431,6,2022,2022,33,33
958344431,6,"2014,2016","2014,2016",33,35
963610431,6,"2020,2022","2020,2022",33,35
109606501,5,2022,2022,34,34
110043102,5,2010,2010,37,37
110050102,5,"2014,2016","2014,2016",33,35
110050103,5,"2014,2016","2014,2016",34,36
110064101,5,"2014,2016","2014,2016",34,37
110111103,5,"2014,2016","2014,2016",33,35
115788432,5,"2020,2022","2020,2022",34,36
118404501,5,2020,2020,36,36
120013105,5,"2012,2014","2012,2014",34,36
120024101,5,"2010,2012","2010,2012",34,36
120032101,5,"2014,2016","2014,2016",33,35
120035102,5,"2010,2012,2014","2010,2012,2014",33,37
120101101,5,"2010,2012","2010,2012",35,37
124079501,5,"2020,2022","2020,2022",33,35
127185501,5,"2020,2022","2020,2022",35,37
130001103,5,"2014,2016","2014,2016",34,36
130005103,5,"2012,2014","2012,2014",34,36
130008103,5,"2020,2022","2020,2022",33,35
130029104,5,"2012,2014,2016","2012,2014,2016",33,37
130030502,5,2022,2022,33,33
130051102,5,2014,2014,37,37
130062102,5,"2010,2012","2010,2012",35,37
130085104,5,"2012,2014,2016","2012,2014,2016",33,37
130101102,5,2020,2020,34,34
130190103,5,2016,2016,33,33
130199103,5,"2010,2012","2010,2012",35,37
130208103,5,2010,2010,36,36
130211103,5,"2010,2012","2010,2012",34,36
130277102,5,"2012,2014","2012,2014",34,36
130319103,5,"2020,2022","2020,2022",34,36
130333104,5,2016,2016,34,34
130413431,5,"2020,2022","2020,2022",33,35
130418101,5,"2012,2014,2016","2012,2014,2016",33,37
130425105,5,"2014,2016","2014,2016",33,35
130462103,5,"2012,2014","2012,2014",33,35
130465103,5,"2014,2016","2014,2016",35,37
130472104,5,2016,2016,33,33
130501501,5,2022,2022,33,33
130502103,5,"2020,2022","2020,2022",34,36
130503103,5,2020,2020,35,35
130503502,5,"2020,2022","2020,2022",34,36
130540103,5,2022,2022,34,34
130556101,5,2016,2016,34,34
130609103,5,"2012,2014","2012,2014",34,36
130659103,5,"2010,2012","2010,2012",35,37
130716501,5,"2020,2022","2020,2022",33,35
130717102,5,2016,2016,34,34
130726101,5,"2014,2016","2014,2016",33,35
130807103,5,"2016,2020","2016,2020",33,36
130816103,5,2022,2022,33,33
130851103,5,"2016,2020","2016,2020",34,37
130874104,5,2020,2020,36,36
130884104,5,"2012,2014","2012,2014",34,36
130891431,5,"2014,2016","2014,2016",33,35
130923103,5,2020,2020,36,36
134723501,5,2016,2016,34,34
135165501,5,2020,2020,36,36
140018101,5,2016,2016,33,33
140039101,5,"2010,2012","2010,2012",34,36
140039102,5,"2010,2012","2010,2012",34,36
140058103,5,2016,2016,34,34
140114102,5,"2014,2016","2014,2016",34,36
140137501,5,"2020,2022","2020,2022",34,36
140154431,5,2016,2016,34,34
140210101,5,"2010,2012","2010,2012",35,37
140222103,5,2020,2020,36,36
140224102,5,"2016,2020","2016,2020",33,37
140241104,5,"2012,2014","2012,2014",33,35
140347105,5,2022,2022,34,34
140355501,5,2022,2022,33,33
140365103,5,"2014,2016","2014,2016",35,37
140381103,5,"2020,2022","2020,2022",34,36
140542501,5,"2020,2022","2020,2022",33,35
140579433,5,2020,2020,36,36
140583531,5,2020,2020,36,36
140586531,5,2022,2022,33,33
140631101,5,2016,2016,34,34
140631102,5,2016,2016,34,34
140647101,5,2010,2010,36,36
140661532,5,"2014,2016","2014,2016",34,36
140669102,5,2010,2010,37,37
140721401,5,2016,2016,34,34
140745401,5,"2014,2016","2014,2016",35,37
140753401,5,2012,2012,36,36
140842101,5,2010,2010,36,36
140846102,5,2016,2016,34,34
140853531,5,2016,2016,34,34
140856101,5,"2010,2012,2014","2010,2012,2014",33,37
142529501,5,2022,2022,33,33
149781501,5,"2020,2022","2020,2022",34,36
154360503,5,"2014,2016","2014,2016",35,37
154759501,5,2016,2016,34,34
159466501,5,"2020,2022","2020,2022",35,37
160190501,5,2020,2020,36,36
164838501,5,"2020,2022","2020,2022",35,37
164858501,5,"2016,2020","2016,2020",34,37
168228501,5,"2020,2022","2020,2022",33,35
170974501,5,2022,2022,34,34
177559501,5,"2020,2022","2020,2022",34,36
177667501,5,"2016,2020","2016,2020",33,37
177667502,5,"2020,2022","2020,2022",33,35
179444503,5,"2020,2022","2020,2022",34,36
180391501,5,2022,2022,33,33
188286501,5,"2020,2022","2020,2022",34,36
188583501,5,2014,2014,37,37
194725501,5,"2020,2022","2020,2022",34,36
195787501,5,2016,2016,34,34
207566501,5,2022,2022,33,33
210092104,5,"2020,2022","2020,2022",35,37
210152103,5,"2012,2014","2012,2014",34,36
210162104,5,"2010,2012,2014","2010,2012,2014",33,37
210188101,5,2010,2010,37,37
210287102,5,2010,2010,37,37
210287103,5,"2010,2012","2010,2012",34,36
210297103,5,2016,2016,34,34
210421103,5,"2010,2012,2014","2010,2012,2014",33,37
210594103,5,"2010,2012","2010,2012",35,37
210603103,5,2016,2016,34,34
210610103,5,2020,2020,34,34
210645101,5,"2014,2016","2014,2016",33,35
210654103,5,2022,2022,34,34
210673501,5,2022,2022,34,34
210728501,5,2022,2022,34,34
210810102,5,2016,2016,34,34
210816103,5,"2020,2022","2020,2022",33,35
210857101,5,2010,2010,36,36
210942104,5,2010,2010,36,36
210954102,5,2010,2010,37,37
210964103,5,"2014,2016","2014,2016",33,35
211098101,5,2016,2016,35,35
211185104,5,2016,2016,35,35
211196103,5,"2020,2022","2020,2022",33,35
211200102,5,"2012,2014","2012,2014",34,36
211334101,5,"2010,2012","2010,2012",35,37
211339101,5,2010,2010,37,37
211375103,5,"2014,2016","2014,2016",35,37
211383531,5,"2020,2022","2020,2022",35,37
211397101,5,"2014,2016","2014,2016",34,36
211397102,5,"2012,2014,2016","2012,2014,2016",33,37
211399104,5,2020,2020,33,33
211403102,5,"2010,2012,2014","2010,2012,2014",33,37
211438103,5,"2010,2012","2010,2012",35,37
211458102,5,2010,2010,36,36
211476102,5,"2010,2012","2010,2012",35,37
211477101,5,"2014,2016","2014,2016",33,35
211477102,5,"2014,2016","2014,2016",33,35
211493431,5,"2016,2020","2016,2020",33,37
211522101,5,"2012,2014","2012,2014",34,36
211540104,5,2010,2010,36,36
211547103,5,2022,2022,33,33
211601103,5,"2012,2014,2016","2012,2014,2016",33,37
211780104,5,2012,2012,36,36
211795103,5,"2014,2016","2014,2016",33,35
211799103,5,"2020,2022","2020,2022",35,37
211823102,5,"2010,2012","2010,2012",35,37
211896101,5,2010,2010,37,37
211896103,5,2010,2010,37,37
211919102,5,"2014,2016","2014,2016",34,37
211931101,5,"2012,2014","2012,2014",34,36
211931102,5,2010,2010,36,36
212034431,5,"2020,2022","2020,2022",34,36
215815501,5,"2016,2020","2016,2020",34,37
219077501,5,"2020,2022","2020,2022",35,37
220011102,5,"2020,2022","2020,2022",33,35
220028103,5,2016,2016,34,34
220036103,5,"2012,2014,2016","2012,2014,2016",33,37
220045105,5,"2014,2016","2014,2016",34,36
220067104,5,"2014,2016","2014,2016",33,35
220088103,5,2020,2020,34,34
220102103,5,"2012,2014,2016","2012,2014,2016",33,37
220168431,5,"2020,2022","2020,2022",34,36
220224103,5,"2012,2014,2016","2012,2014,2016",33,37
220289102,5,2010,2010,36,36
220307101,5,2010,2010,37,37
220344101,5,"2012,2014","2012,2014",33,35
220344104,5,2016,2016,33,33
226551502,5,"2014,2016","2014,2016",35,37
228706501,5,"2020,2022","2020,2022",34,36
230037103,5,"2020,2022","2020,2022",35,37
230044101,5,"2014,2016","2014,2016",34,37
230044102,5,"2012,2014","2012,2014",33,35
230048102,5,"2020,2022","2020,2022",33,35
230064103,5,"2014,2016","2014,2016",33,36
230069104,5,2010,2010,36,36
230069105,5,"2010,2012,2014","2010,2012,2014",33,37
230092103,5,2020,2020,34,34
230143103,5,2010,2010,37,37
230174103,5,2020,2020,36,36
230222501,5,2022,2022,34,34
230258104,5,2016,2016,35,35
230329103,5,2012,2012,36,36
230334101,5,2010,2010,36,36
230334102,5,2010,2010,36,36
230350101,5,"2010,2012,2014","2010,2012,2014",33,37
230379106,5,"2010,2012","2010,2012",35,37
230396103,5,"2014,2016","2014,2016",34,36
230402102,5,"2014,2016","2014,2016",34,36
230415101,5,"2010,2012,2014","2010,2012,2014",33,37
230456102,5,2010,2010,37,37
230507103,5,"2010,2012,2014","2010,2012,2014",33,37
230507104,5,"2014,2016","2014,2016",34,36
230553102,5,"2014,2016","2014,2016",33,35
230570103,5,2020,2020,34,34
230577103,5,2020,2020,33,33
230580104,5,"2020,2022","2020,2022",34,36
230603103,5,2016,2016,34,34
230626103,5,2016,2016,34,34
242011501,5,"2020,2022","2020,2022",35,37
242382501,5,2016,2016,34,34
246549501,5,"2016,2020","2016,2020",34,37
255178501,5,"2020,2022","2020,2022",35,37
255889501,5,"2020,2022","2020,2022",34,36
260468501,5,2020,2020,36,36
272452501,5,"2020,2022","2020,2022",35,37
272911501,5,2022,2022,33,33
275684501,5,"2020,2022","2020,2022",33,35
277960501,5,2022,2022,34,34
281937501,5,2022,2022,33,33
285526501,5,"2014,2016","2014,2016",34,36
286921501,5,2022,2022,33,33
288269501,5,"2020,2022","2020,2022",33,35
289268501,5,"2020,2022","2020,2022",35,37
293399501,5,"2020,2022","2020,2022",35,37
294473501,5,2022,2022,34,34
310020431,5,"2016,2020","2016,2020",33,37
310078102,5,"2012,2014,2016","2012,2014,2016",33,37
310206101,5,2016,2016,33,33
310346102,5,"2014,2016","2014,2016",33,35
310560101,5,2016,2016,33,33
310714101,5,"2014,2016","2014,2016",33,36
311007103,5,"2014,2016","2014,2016",34,36
311097101,5,"2014,2016","2014,2016",33,36
311105101,5,"2014,2016","2014,2016",34,36
311105104,5,"2014,2016","2014,2016",34,36
311275104,5,2010,2010,36,36
311333105,5,2016,2016,35,35
311333106,5,2016,2016,33,33
311346103,5,2020,2020,33,33
311392431,5,"2014,2016","2014,2016",33,35
311427102,5,2010,2010,37,37
311471104,5,2016,2016,34,34
311495101,5,2016,2016,34,34
311495102,5,"2014,2016","2014,2016",34,36
311552103,5,2020,2020,33,33
311704101,5,"2012,2014","2012,2014",33,35
311704103,5,"2014,2016","2014,2016",33,36
311731101,5,2016,2016,34,34
311733102,5,"2010,2012","2010,2012",35,37
311932104,5,2016,2016,33,33
311978531,5,"2014,2016","2014,2016",34,36
312002106,5,2016,2016,33,33
312167101,5,"2012,2014,2016","2012,2014,2016",33,37
312192102,5,"2010,2012,2014","2010,2012,2014",33,37
312213101,5,"2010,2012","2010,2012",35,37
312326104,5,2016,2016,34,34
312344103,5,2010,2010,36,36
312442431,5,"2014,2016","2014,2016",33,35
312502531,5,2016,2016,34,34
320015101,5,"2010,2012,2014","2010,2012,2014",33,37
320015103,5,"2012,2014","2012,2014",33,35
320020104,5,"2010,2012","2010,2012",34,36
320022101,5,"2014,2016","2014,2016",33,35
320029103,5,"2012,2014","2012,2014",34,36
320029104,5,"2010,2012,2014","2010,2012,2014",33,37
320087103,5,"2010,2012","2010,2012",34,36
320113103,5,2016,2016,34,34
320141103,5,"2020,2022","2020,2022",35,37
320141107,5,2020,2020,33,33
320176104,5,"2014,2016","2014,2016",33,35
320202108,5,"2014,2016","2014,2016",34,36
320277501,5,2022,2022,34,34
320327501,5,2022,2022,33,33
320372101,5,2010,2010,37,37
320372104,5,2010,2010,36,36
320379103,5,"2012,2014","2012,2014",34,36
330007102,5,"2014,2016","2014,2016",33,35
330012101,5,2016,2016,34,34
330044101,5,"2012,2014,2016","2012,2014,2016",33,37
330046501,5,"2020,2022","2020,2022",34,36
330050102,5,"2012,2014","2012,2014",34,36
330212102,5,"2010,2012","2010,2012",35,37
330227102,5,2010,2010,36,36
330251103,5,"2010,2012","2010,2012",35,37
330251104,5,"2010,2012,2014","2010,2012,2014",33,37
330273101,5,"2012,2014,2016","2012,2014,2016",33,37
330281103,5,"2014,2016,2020","2014,2016,2020",33,37
330285501,5,2022,2022,34,34
330304101,5,"2012,2014,2016","2012,2014,2016",33,37
330309101,5,"2016,2020","2016,2020",33,37
330325101,5,"2012,2014","2012,2014",35,37
330339103,5,2020,2020,34,34
330340104,5,2022,2022,34,34
330342102,5,2012,2012,36,36
340023102,5,"2014,2016","2014,2016",35,37
340038102,5,"2012,2014","2012,2014",34,36
340047103,5,"2010,2012","2010,2012",34,36
340048102,5,2020,2020,34,34
340048103,5,2020,2020,36,36
340147101,5,2016,2016,34,34
340230103,5,"2010,2012","2010,2012",35,37
340230105,5,"2010,2012,2014","2010,2012,2014",33,37
340240531,5,2014,2014,36,36
340250101,5,2010,2010,36,36
340257104,5,2016,2016,34,34
340262103,5,2020,2020,35,35
340277103,5,2010,2010,37,37
340312103,5,"2010,2012","2010,2012",34,36
340320104,5,2020,2020,36,36
340330104,5,"2014,2016","2014,2016",34,37
340332105,5,2020,2020,36,36
340338103,5,2010,2010,36,36
340366101,5,"2010,2012,2014","2010,2012,2014",33,37
350009103,5,2020,2020,36,36
350022103,5,"2012,2014","2012,2014",34,36
350047101,5,"2010,2012,2014","2010,2012,2014",33,37
350088102,5,2010,2010,37,37
350095431,5,2022,2022,34,34
350096102,5,2010,2010,36,36
350109102,5,"2010,2012","2010,2012",34,37
350130104,5,"2020,2022","2020,2022",33,35
350152104,5,"2014,2016","2014,2016",33,35
350152105,5,2016,2016,34,34
350217101,5,"2010,2012","2010,2012",35,37
351367501,5,"2020,2022","2020,2022",34,36
360014102,5,2010,2010,37,37
360023103,5,"2014,2016","2014,2016",33,35
360023104,5,"2014,2016","2014,2016",34,36
360038101,5,2010,2010,37,37
360043101,5,"2012,2014,2016","2012,2014,2016",33,37
360074101,5,"2012,2014","2012,2014",34,36
360079102,5,"2010,2012","2010,2012",35,37
360095104,5,2020,2020,33,33
360169103,5,2020,2020,36,36
360208531,5,2022,2022,34,34
360208532,5,"2020,2022","2020,2022",33,35
360223104,5,2014,2014,37,37
360280101,5,"2010,2012,2014","2010,2012,2014",33,37
360292103,5,"2014,2016","2014,2016",33,35
360296101,5,"2010,2012,2014","2010,2012,2014",33,37
360304102,5,"2010,2012","2010,2012",35,37
360312103,5,"2014,2016","2014,2016",34,36
360331105,5,"2014,2016","2014,2016",34,37
370058103,5,"2020,2022","2020,2022",34,36
370076103,5,2020,2020,33,33
370083531,5,2016,2016,34,34
370116101,5,"2014,2016","2014,2016",33,35
370116102,5,2016,2016,33,33
370205531,5,"2020,2022","2020,2022",34,36
370219104,5,2020,2020,35,35
370224102,5,2016,2016,33,33
370238105,5,"2020,2022","2020,2022",35,37
370249431,5,"2020,2022","2020,2022",34,36
370254101,5,2010,2010,37,37
370258103,5,"2014,2016","2014,2016",33,35
370343103,5,2022,2022,33,33
370404501,5,2022,2022,33,33
370417501,5,2014,2014,37,37
370432101,5,2010,2010,36,36
370439103,5,"2020,2022","2020,2022",35,37
370461501,5,2022,2022,34,34
370504102,5,2016,2016,34,34
370506101,5,"2014,2016","2014,2016",34,36
370544501,5,"2020,2022","2020,2022",33,35
370566102,5,"2012,2014","2012,2014",34,36
370570102,5,"2010,2012","2010,2012",35,37
370669102,5,"2014,2016","2014,2016",35,37
370701101,5,2010,2010,36,36
408621432,5,"2014,2016","2014,2016",33,35
410049102,5,"2014,2016","2014,2016",34,37
410058103,5,"2014,2016","2014,2016",34,36
410070101,5,"2014,2016","2014,2016",33,35
410183104,5,2020,2020,34,34
410204104,5,2020,2020,33,33
410205104,5,2020,2020,33,33
410207102,5,2010,2010,37,37
410223103,5,2022,2022,34,34
410271104,5,2012,2012,37,37
410272101,5,"2010,2012","2010,2012",34,36
410292103,5,2016,2016,33,33
410311103,5,2016,2016,35,35
410323101,5,"2010,2012","2010,2012",35,37
410350102,5,2010,2010,37,37
410365102,5,"2012,2014","2012,2014",34,36
410366103,5,"2020,2022","2020,2022",34,36
410376501,5,2022,2022,33,33
410403104,5,"2020,2022","2020,2022",34,36
410403106,5,2022,2022,33,33
410425101,5,2010,2010,37,37
410438104,5,2020,2020,36,36
410456532,5,"2016,2020","2016,2020",33,37
410475101,5,2016,2016,33,33
410484431,5,"2020,2022","2020,2022",33,35
410489103,5,"2010,2012","2010,2012",34,36
410501103,5,"2012,2014","2012,2014",33,35
410513105,5,2022,2022,33,33
410533501,5,2022,2022,33,33
410535501,5,"2016,2020","2016,2020",34,37
410564102,5,"2014,2016","2014,2016",33,35
410574105,5,"2014,2016","2014,2016",33,35
410582105,5,"2020,2022","2020,2022",35,37
410592101,5,"2010,2012","2010,2012",34,36
410625102,5,"2014,2016","2014,2016",34,36
410629501,5,"2016,2020","2016,2020",33,36
410630102,5,"2012,2014","2012,2014",33,35
410678102,5,2012,2012,37,37
410689104,5,2020,2020,34,34
410753101,5,"2010,2012","2010,2012",35,37
410760104,5,"2010,2012","2010,2012",34,36
410771502,5,2022,2022,34,34
410799501,5,2022,2022,33,33
410803103,5,2020,2020,36,36
410811104,5,2010,2010,36,36
410830108,5,"2014,2016","2014,2016",34,36
410842104,5,2014,2014,36,36
410842105,5,2016,2016,34,34
410882103,5,2022,2022,33,33
410909104,5,"2012,2014","2012,2014",33,35
410921101,5,"2014,2016","2014,2016",33,35
410927102,5,2010,2010,36,36
410941501,5,2022,2022,34,34
410982109,5,2016,2016,34,34
410986102,5,"2010,2012,2014","2010,2012,2014",33,37
410998103,5,2016,2016,34,34
411005501,5,"2020,2022","2020,2022",35,37
411009102,5,2020,2020,36,36
411009103,5,2020,2020,35,35
411010501,5,"2020,2022","2020,2022",34,36
411031103,5,"2014,2016","2014,2016",34,36
411035107,5,2014,2014,37,37
411064103,5,"2020,2022","2020,2022",34,36
411101105,5,2020,2020,35,35
411102101,5,"2010,2012,2014","2010,2012,2014",33,37
411102103,5,"2010,2012","2010,2012",34,36
411107101,5,"2010,2012","2010,2012",34,36
411145101,5,2010,2010,37,37
411169103,5,"2014,2016","2014,2016",34,37
411182104,5,2012,2012,37,37
411206106,5,"2012,2014","2012,2014",33,35
411216103,5,"2012,2014","2012,2014",34,36
411216104,5,2012,2012,37,37
411264103,5,2016,2016,34,34
411375104,5,2016,2016,33,33
411422102,5,"2012,2014","2012,2014",33,35
411472103,5,2016,2016,34,34
411472104,5,"2014,2016","2014,2016",33,35
411568501,5,2022,2022,33,33
411572105,5,"2014,2016","2014,2016",33,35
411585101,5,2016,2016,33,33
411625101,5,2010,2010,36,36
411670501,5,"2020,2022","2020,2022",35,37
411727101,5,"2014,2016","2014,2016",33,35
411727102,5,"2010,2012","2010,2012",35,37
411748101,5,"2012,2014,2016","2012,2014,2016",33,37
411750101,5,2010,2010,37,37
411775104,5,2010,2010,37,37
411780101,5,"2014,2016","2014,2016",33,35
411782104,5,"2014,2016","2014,2016",33,36
411786101,5,"2010,2012","2010,2012",34,36
411793104,5,"2010,2012","2010,2012",34,36
411846105,5,2016,2016,33,33
420025102,5,"2014,2016","2014,2016",33,35
420069101,5,"2012,2014","2012,2014",34,36
420069102,5,"2010,2012","2010,2012",35,37
420085101,5,"2010,2012","2010,2012",35,37
420254101,5,"2012,2014","2012,2014",33,35
420254102,5,"2012,2014","2012,2014",34,36
420298104,5,"2010,2012,2014","2010,2012,2014",34,37
420310105,5,2022,2022,33,33
420311104,5,2022,2022,33,33
420313101,5,"2014,2016","2014,2016",34,36
420317101,5,2010,2010,36,36
420317102,5,2010,2010,37,37
420324102,5,2016,2016,34,34
420340101,5,"2012,2014","2012,2014",34,36
420343531,5,2022,2022,34,34
420345101,5,"2014,2016","2014,2016",34,36
420368501,5,2022,2022,34,34
420493102,5,2014,2014,37,37
430038101,5,2016,2016,34,34
430119501,5,"2020,2022","2020,2022",35,37
430132501,5,"2014,2016","2014,2016",35,37
430264104,5,"2010,2012,2014","2010,2012,2014",33,37
430279103,5,"2012,2014","2012,2014",33,35
430368103,5,2016,2016,35,35
430394101,5,"2010,2012","2010,2012",35,37
430399101,5,"2010,2012","2010,2012",34,36
430423101,5,2010,2010,37,37
430424101,5,2010,2010,37,37
430450104,5,"2020,2022","2020,2022",33,35
430461107,5,"2014,2016","2014,2016",33,35
430546101,5,2010,2010,36,36
430574103,5,"2014,2016","2014,2016",33,35
430652102,5,"2010,2012,2014","2010,2012,2014",33,37
430693101,5,2016,2016,34,34
430710102,5,2020,2020,36,36
430710103,5,"2020,2022","2020,2022",33,35
430716102,5,2010,2010,36,36
440120103,5,"2014,2016","2014,2016",33,35
440134101,5,"2010,2012","2010,2012",35,37
